Общее время (s);Пройденное время цикла (s);Всего циклов;Пройденным циклам;Шаг;Общее количество циклов(8800 (0,1) Форма волны);Общее количество циклов(8800 (0,2) Форма волны);Положение(8800 (0,1):Положение) (mm);Нагрузка(8800 (0,1):Нагрузка) (kN);Вращение(8800 (0,2):Вращение) (deg);Крутящий момент(8800 (0,2):Крутящий момент) (N·m);Напряжение(8800 (0,1):Нагрузка) (MPa);Напряжение сдвига(8800 (0,2):Крутящий момент) (MPa)
21,32;0,745000000000001;1;1;2;1;1;-67,2346097302664;-0,00295311212539673;41,4044746756554;75,9890154004097;-0,0249882562649918;70,5278822233476
21,325;0,75;1;1;2;1;1;-67,2344711494617;-0,00576615333557129;41,3797715306282;74,8884752392769;-0,0487912788591241;69,5064350252567
21,3325;0,7575;1;1;2;1;1;-67,2342610430805;-0,0044173002243042;41,344790160656;73,2684284448624;-0,0373777307861245;68,0028167863479
21,3375;0,762500000000003;1;1;2;1;1;-67,2342699837776;-0,00641524791717529;41,3261193037033;72,1849277615547;-0,0542837021253621;66,997184483066
21,3425;0,767500000000002;1;1;2;1;1;-67,234806425602;-0,00652700662612915;41,3037469983101;71,1074694991112;-0,0552293672882819;65,9971603475541
21,35;0,775000000000002;1;1;2;1;1;-67,2342208099437;-0,0106029212474823;41,267531812191;69,4961845874786;-0,0897184062234075;64,5016742976682
21,3575;0,782500000000002;1;1;2;1;1;-67,234806425602;-0,000630319118499756;41,2323734164238;67,8826570510864;-0,00533355151886745;63,0041067946396
21,3625;0,787500000000001;1;1;2;1;1;-67,2347840738593;-0,0076785683631897;41,210070848465;66,7897090315819;-0,0649735011270071;61,9897061106765
21,3675;0,7925;1;1;2;1;1;-67,2340866994876;-0,0118234753608704;41,1844262480736;65,6873360276222;-0,100046330689375;60,9665577914123
21,375;0,800000000000001;1;1;2;1;1;-67,2339883518197;-0,0084918737411499;41,1503434181213;64,1295090317726;-0,0718554217392952;59,5206877757437
21,3825;0,807500000000001;1;1;2;1;1;-67,2348198366476;-0,0072064995765686;41,1178886890411;62,5470131635666;-0,060979011478834;58,0519217755046
21,39;0,815000000000001;1;1;2;1;1;-67,234565026781;-0,0084705650806427;41,0847660899162;60,953713953495;-0,0716751149148984;56,5731288415212
21,3975;0,822500000000002;1;1;2;1;1;-67,2341448140185;-0,00937432050704956;41,0500583052635;59,3451447784901;-0,0793223938657096;55,0801633553248
21,405;0,830000000000002;1;1;2;1;1;-67,2337335419531;-0,00923663377761841;41,0143232345581;57,7591061592102;-0,0781573343849924;53,6081092123303
21,4125;0,837500000000002;1;1;2;1;1;-67,2342699837776;-0,00879526138305664;40,9775179624558;56,1772510409355;-0,0744225874349013;52,1399379129891
21,42;0,845000000000002;1;1;2;1;1;-67,2338810634549;-0,00525146722793579;40,9420940279961;54,6290054917336;-0,0444361755621576;50,7029607502826
21,4275;0,852500000000003;1;1;2;1;1;-67,2338050675297;-0,00876665115356445;40,9084832668304;53,0502609908581;-0,0741804971531939;49,2376765163471
21,435;0,859999999999999;1;1;2;1;1;-67,2337603640444;-0,00818461179733276;40,8769592642784;51,5493154525757;-0,0692554729847077;47,8446000356237
21,4425;0,8675;1;1;2;1;1;-67,2343638610969;-0,00925377011299133;40,8427101373672;49,942959100008;-0,0783023363766401;46,3536883420632
21,45;0,875;1;1;2;1;1;-67,2341582250641;-0,0135616958141327;40,8114838600159;48,4473742544651;-0,114754576189987;44,965587295015
21,455;0,880000000000003;1;1;2;1;1;-67,2340196442595;-0,00641137361526489;40,7883310317993;47,3503991961479;-0,0542509190663809;43,9474489850596
21,46;0,885000000000002;1;1;2;1;1;-67,2337782454385;-0,00696480274200439;40,7630860805511;46,2676510214806;-0,0589338529531595;42,9425151095765
21,4675;0,892500000000002;1;1;2;1;1;-67,2339212965917;-0,0124701857566833;40,7284399867058;44,7492338716984;-0,105518579765471;41,5332226566942
21,475;0,900000000000002;1;1;2;1;1;-67,2334876727836;-0,00820770859718323;40,6913959980011;43,1931354105473;-0,0694509104517112;40,0889569504247
21,4825;0,907500000000002;1;1;2;1;1;-67,2335055541778;-0,00877067446708679;40,6581956148148;41,6423492133617;-0,074214541099059;38,6496217295067
21,49;0,915000000000003;1;1;2;1;1;-67,2337111902105;-0,00692233443260193;40,6234475970268;40,1524007320404;-0,05857450019125;37,2667519758222
21,4975;0,922499999999999;1;1;2;1;1;-67,2339212965917;-0,0101138651371002;40,589614212513;38,621436804533;-0,0855801754704706;35,8458144495432
21,505;0,93;1;1;2;1;1;-67,2335189652234;-0,0166861712932587;40,5603083968163;37,116963416338;-0,141192852371456;34,4494636563178
21,5125;0,9375;1;1;2;1;1;-67,233532376269;-0,0117985904216766;40,5238652229309;35,5547703802586;-0,0998357625797651;32,9995413763912
21,52;0,945;1;1;2;1;1;-67,2338140082268;-0,0138314068317413;40,4895678162575;34,0315438807011;-0,117036781449834;31,5857852092111
21,5275;0,952500000000001;1;1;2;1;1;-67,2334876727836;-0,00955522060394287;40,4555815458298;32,5263403356075;-0,0808531105427557;30,1887567335671
21,535;0,960000000000001;1;1;2;1;1;-67,2333535623275;-0,00758036971092224;40,4219225049019;31,0185570269823;-0,0641425766705216;28,7893338952962
21,5425;0,967500000000001;1;1;2;1;1;-67,2331121635065;-0,0104500353336334;40,3878799080849;29,4679030776024;-0,0884247362805333;27,3501214178775
21,55;0,975000000000001;1;1;2;1;1;-67,2334921431322;-0,0153085589408875;40,3510209918022;28,0105993151665;-0,129535953129865;25,9975502919175
21,5575;0,982500000000002;1;1;2;1;1;-67,2331658076889;-0,0135841965675354;40,3195586800575;26,4874007552862;-0,114944970109455;24,5838200564626
21,565;0,990000000000002;1;1;2;1;1;-67,23377377509;-0,0105836987495422;40,2854946255684;24,9831546097994;-0,0895557518153853;23,1876801746021
21,5725;0,997500000000002;1;1;2;1;1;-67,2333446216304;-0,0119347870349884;40,2527368068695;23,473946377635;-0,100988213191643;21,786934818346
21,58;1,005;1;1;2;1;1;-67,232991464096;-0,0118295848369598;40,2178359031677;22,0022313296795;-0,100098027051615;20,4209881085276
21,5875;1,0125;1;1;2;1;1;-67,2331613373404;-0,0139279663562775;40,1772648096085;20,5113627016544;-0,117853836150596;19,0372643366932
21,595;1,02;1;1;2;1;1;-67,2331613373404;-0,0136806070804596;40,1458105444908;19,1170703619719;-0,115760763923334;17,7431761661875
21,6025;1,0275;1;1;2;1;1;-67,2331255745521;-0,00597774982452393;40,1121971011162;17,6307950168848;-0,0505817382342522;16,3637155699761
21,61;1,035;1;1;2;1;1;-67,2325265478482;-0,0106044113636017;40,0798898935318;16,2141025066376;-0,0897310150922464;15,0488370709861
21,6175;1,0425;1;1;2;1;1;-67,2323209118154;-0,0109504163265228;40,0465232133865;14,7807449102402;-0,092658794436646;13,7184911623048
21,625;1,05;1;1;2;1;1;-67,2327098321382;-0,0152561068534851;40,0155866146088;13,3438445627689;-0,129092120946735;12,384857110868
21,6325;1,0575;1;1;2;1;1;-67,2327411245779;-0,0129206478595734;39,9796503782272;11,8727115914226;-0,109330240815479;11,0194506453246
21,64;1,065;1;1;2;1;1;-67,2323343228611;-0,0146673619747162;39,947557747364;10,4752760380507;-0,124110356868473;9,72244515573377
21,6475;1,0725;1;1;2;1;1;-67,232267267633;-0,013868510723114;39,9104225635529;9,05746780335903;-0,117350742283923;8,40653111651747
21,655;1,08;1;1;2;1;1;-67,2318828176588;-0,0134162604808807;39,8804488778114;7,6879458501935;-0,113523950591308;7,1354331491838
21,6625;1,0875;1;1;2;1;1;-67,2323030304213;-0,0117579102516174;39,8467120528221;6,29773736000061;-0,0994915404604623;5,84513533251156
21,67;1,095;1;1;2;1;1;-67,2324550222716;-0,00832810997962952;39,8155635595322;4,93331905454397;-0,0704697070538967;4,57877422698121
21,6775;1,1025;1;1;2;1;1;-67,2323700856494;-0,0116534531116486;39,784908592701;3,61388642340899;-0,0986076587548533;3,35416579219646
21,685;1,11;1;1;2;1;1;-67,2321644496167;-0,0109893083572388;39,7508445382118;2,26490385830402;-0,0929878859133421;2,10213110044864
21,6925;1,1175;1;1;2;1;1;-67,232383496695;-0,00662490725517273;39,7222092747688;0,978767871856689;-0,0560577699709996;0,908426366976365
21,7;1,125;1;1;2;1;1;-67,2323924373921;-0,0143137574195862;39,6930322051048;-0,26241410523653;-0,121118272292995;-0,243555085038875
21,7075;1,1325;1;1;2;1;1;-67,2327366542294;-0,0151564180850983;39,6581956744194;-1,45761109888554;-0,12824858762141;-1,35285637493718
21,71;1,135;1;1;2;1;1;-67,232624895516;-0,0197458267211914;39,6486228704453;-1,82017032057047;-0,167082642758431;-1,68935940700364
21,715;1,14;1;1;2;1;1;-67,232209153102;-0,0128613412380219;39,6348094940186;-2,4079829454422;-0,10882840783569;-2,23492746520126
21,7275;1,1525;1;1;2;1;1;-67,2318783473103;-0,00856250524520874;39,5993211865425;-3,64547502249479;-0,0724530821222604;-3,38348420070833
21,745;1,17;1;1;2;1;1;-67,2314938973361;-0,00742703676223755;39,5682370662689;-4,81610745191574;-0,0628451240669957;-4,46998631781021
21,77;1,195;1;1;2;1;1;-67,2312256764239;-0,00793784856796265;39,5369008183479;-5,92448841780424;-0,0671674443049809;-5,49871082238331
21,8075;1,2325;1;1;2;1;1;-67,2313329647888;-0,00664561986923218;39,50125426054;-7,03095179051161;-0,0562330332478607;-6,52565554621681
21,9075;1,3325;1;1;2;1;1;-67,2309038113292;-0,00503689050674438;39,4582933187485;-8,04599467664957;-0,0426204984493517;-7,46774993641204
21,9125;1,3375;1;1;2;1;1;-67,2306221793714;0,00187098979949951;39,4558337330818;-8,02154093980789;0,0158316957141607;-7,44505362612558
21,9175;1,3425;1;1;2;1;1;-67,2303628991563;-0,00329509377479553;39,4575852155685;-7,98309873789549;-0,0278819916635262;-7,40937416542198
21,935;1,36;1;1;0;1;1;-67,2311094473619;-0,000150203704833984;39,4577273726463;-7,93144945055246;-0,00127097397896416;-7,36143677821602
